id,date,store_nbr,family,sales,onpromotion
4288,2017-06-21,3,CLEANING,266,7
4289,2017-06-21,3,DAIRY,680,35
4290,2017-06-21,4,GROCERY I,657,1
4291,2017-06-21,4,BEVERAGES,1112,15
4292,2017-06-21,4,PRODUCE,818,42
4293,2017-06-21,4,CLEANING,214,3
4294,2017-06-21,4,DAIRY,428,18
4295,2017-06-21,5,GROCERY I,791,18
4296,2017-06-21,5,BEVERAGES,1161,15
4297,2017-06-21,5,PRODUCE,654,22
4298,2017-06-21,5,CLEANING,413,20
4299,2017-06-21,5,DAIRY,491,24
4300,2017-06-22,1,GROCERY I,779,31
4301,2017-06-22,1,BEVERAGES,1069,35
4302,2017-06-22,1,PRODUCE,771,33
4303,2017-06-22,1,CLEANING,293,4
4304,2017-06-22,1,DAIRY,315,4
4305,2017-06-22,2,GROCERY I,562,3
4306,2017-06-22,2,BEVERAGES,747,8
4307,2017-06-22,2,PRODUCE,681,15
4308,2017-06-22,2,CLEANING,539,41
4309,2017-06-22,2,DAIRY,298,9
4310,2017-06-22,3,GROCERY I,728,5
4311,2017-06-22,3,BEVERAGES,920,5
4312,2017-06-22,3,PRODUCE,878,46
4313,2017-06-22,3,CLEANING,164,3
4314,2017-06-22,3,DAIRY,689,39
4315,2017-06-22,4,GROCERY I,1018,33
4316,2017-06-22,4,BEVERAGES,1209,35
4317,2017-06-22,4,PRODUCE,517,18
4318,2017-06-22,4,CLEANING,602,33
4319,2017-06-22,4,DAIRY,455,16
4320,2017-06-22,5,GROCERY I,947,46
4321,2017-06-22,5,BEVERAGES,1095,28
4322,2017-06-22,5,PRODUCE,440,0
4323,2017-06-22,5,CLEANING,611,39
4324,2017-06-22,5,DAIRY,537,18
4325,2017-06-23,1,GROCERY I,410,5
4326,2017-06-23,1,BEVERAGES,925,0
4327,2017-06-23,1,PRODUCE,528,20
4328,2017-06-23,1,CLEANING,412,23
4329,2017-06-23,1,DAIRY,354,9
4330,2017-06-23,2,GROCERY I,772,30
4331,2017-06-23,2,BEVERAGES,1315,36
4332,2017-06-23,2,PRODUCE,528,17
4333,2017-06-23,2,CLEANING,300,15
4334,2017-06-23,2,DAIRY,299,7
4335,2017-06-23,3,GROCERY I,829,23
4336,2017-06-23,3,BEVERAGES,1055,15
4337,2017-06-23,3,PRODUCE,508,12
4338,2017-06-23,3,CLEANING,241,9
4339,2017-06-23,3,DAIRY,348,0
4340,2017-06-23,4,GROCERY I,655,24
4341,2017-06-23,4,BEVERAGES,912,19
4342,2017-06-23,4,PRODUCE,294,6
4343,2017-06-23,4,CLEANING,429,19
4344,2017-06-23,4,DAIRY,440,25
4345,2017-06-23,5,GROCERY I,671,11
4346,2017-06-23,5,BEVERAGES,1098,20
4347,2017-06-23,5,PRODUCE,760,33
4348,2017-06-23,5,CLEANING,229,6
4349,2017-06-23,5,DAIRY,476,25
4350,2017-06-24,1,GROCERY I,877,34
4351,2017-06-24,1,BEVERAGES,950,14
4352,2017-06-24,1,PRODUCE,632,21
4353,2017-06-24,1,CLEANING,401,28
4354,2017-06-24,1,DAIRY,719,31
4355,2017-06-24,2,GROCERY I,583,4
4356,2017-06-24,2,BEVERAGES,1019,3
4357,2017-06-24,2,PRODUCE,308,1
4358,2017-06-24,2,CLEANING,396,12
4359,2017-06-24,2,DAIRY,291,2
4360,2017-06-24,3,GROCERY I,832,36
4361,2017-06-24,3,BEVERAGES,1156,34
4362,2017-06-24,3,PRODUCE,705,22
4363,2017-06-24,3,CLEANING,579,39
4364,2017-06-24,3,DAIRY,462,16
4365,2017-06-24,4,GROCERY I,820,30
4366,2017-06-24,4,BEVERAGES,1118,11
4367,2017-06-24,4,PRODUCE,333,6
4368,2017-06-24,4,CLEANING,285,13
4369,2017-06-24,4,DAIRY,579,28
4370,2017-06-24,5,GROCERY I,478,8
4371,2017-06-24,5,BEVERAGES,1171,30
4372,2017-06-24,5,PRODUCE,532,16
4373,2017-06-24,5,CLEANING,637,44
4374,2017-06-24,5,DAIRY,583,23
4375,2017-06-25,1,GROCERY I,425,10
4376,2017-06-25,1,BEVERAGES,955,11
4377,2017-06-25,1,PRODUCE,563,11
4378,2017-06-25,1,CLEANING,423,20
4379,2017-06-25,1,DAIRY,667,34
4380,2017-06-25,2,GROCERY I,792,39
4381,2017-06-25,2,BEVERAGES,1345,44
4382,2017-06-25,2,PRODUCE,933,38
4383,2017-06-25,2,CLEANING,294,21
4384,2017-06-25,2,DAIRY,773,46
4385,2017-06-25,3,GROCERY I,610,21
4386,2017-06-25,3,BEVERAGES,1249,37
4387,2017-06-25,3,PRODUCE,670,17
4388,2017-06-25,3,CLEANING,453,25
4389,2017-06-25,3,DAIRY,497,22
4390,2017-06-25,4,GROCERY I,559,2
4391,2017-06-25,4,BEVERAGES,1323,43
4392,2017-06-25,4,PRODUCE,704,26
4393,2017-06-25,4,CLEANING,478,36
4394,2017-06-25,4,DAIRY,628,29
4395,2017-06-25,5,GROCERY I,621,23
4396,2017-06-25,5,BEVERAGES,1372,43
4397,2017-06-25,5,PRODUCE,870,46
4398,2017-06-25,5,CLEANING,208,5
4399,2017-06-25,5,DAIRY,698,41
4400,2017-06-26,1,GROCERY I,834,49
4401,2017-06-26,1,BEVERAGES,912,23
4402,2017-06-26,1,PRODUCE,584,10
4403,2017-06-26,1,CLEANING,385,25
4404,2017-06-26,1,DAIRY,757,42
4405,2017-06-26,2,GROCERY I,868,33
4406,2017-06-26,2,BEVERAGES,1313,43
4407,2017-06-26,2,PRODUCE,474,8
4408,2017-06-26,2,CLEANING,234,9
4409,2017-06-26,2,DAIRY,363,5
4410,2017-06-26,3,GROCERY I,705,18
4411,2017-06-26,3,BEVERAGES,563,5
4412,2017-06-26,3,PRODUCE,756,24
4413,2017-06-26,3,CLEANING,506,27
4414,2017-06-26,3,DAIRY,627,37
4415,2017-06-26,4,GROCERY I,771,28
4416,2017-06-26,4,BEVERAGES,1335,30
4417,2017-06-26,4,PRODUCE,690,34
4418,2017-06-26,4,CLEANING,644,49
4419,2017-06-26,4,DAIRY,536,26
4420,2017-06-26,5,GROCERY I,553,23
4421,2017-06-26,5,BEVERAGES,1248,17
4422,2017-06-26,5,PRODUCE,559,12
4423,2017-06-26,5,CLEANING,270,11
4424,2017-06-26,5,DAIRY,776,48
4425,2017-06-27,1,GROCERY I,759,43
4426,2017-06-27,1,BEVERAGES,1225,27
4427,2017-06-27,1,PRODUCE,713,45
4428,2017-06-27,1,CLEANING,231,6
4429,2017-06-27,1,DAIRY,802,47
4430,2017-06-27,2,GROCERY I,727,35
4431,2017-06-27,2,BEVERAGES,1381,23
4432,2017-06-27,2,PRODUCE,869,47
4433,2017-06-27,2,CLEANING,634,41
4434,2017-06-27,2,DAIRY,715,44
4435,2017-06-27,3,GROCERY I,879,28
4436,2017-06-27,3,BEVERAGES,469,5
4437,2017-06-27,3,PRODUCE,415,0
4438,2017-06-27,3,CLEANING,186,3
4439,2017-06-27,3,DAIRY,361,7
4440,2017-06-27,4,GROCERY I,860,42
4441,2017-06-27,4,BEVERAGES,910,4
4442,2017-06-27,4,PRODUCE,524,19
4443,2017-06-27,4,CLEANING,630,46
4444,2017-06-27,4,DAIRY,326,5
4445,2017-06-27,5,GROCERY I,463,4
4446,2017-06-27,5,BEVERAGES,798,12
4447,2017-06-27,5,PRODUCE,468,10
4448,2017-06-27,5,CLEANING,269,7
4449,2017-06-27,5,DAIRY,465,27
4450,2017-06-28,1,GROCERY I,573,13
4451,2017-06-28,1,BEVERAGES,891,26
4452,2017-06-28,1,PRODUCE,463,19
4453,2017-06-28,1,CLEANING,616,44
4454,2017-06-28,1,DAIRY,599,40
4455,2017-06-28,2,GROCERY I,959,43
4456,2017-06-28,2,BEVERAGES,1078,45
4457,2017-06-28,2,PRODUCE,506,17
4458,2017-06-28,2,CLEANING,270,6
4459,2017-06-28,2,DAIRY,467,12
4460,2017-06-28,3,GROCERY I,602,8
4461,2017-06-28,3,BEVERAGES,1201,34
4462,2017-06-28,3,PRODUCE,621,23
4463,2017-06-28,3,CLEANING,431,22
4464,2017-06-28,3,DAIRY,723,44
4465,2017-06-28,4,GROCERY I,678,13
4466,2017-06-28,4,BEVERAGES,1041,29
4467,2017-06-28,4,PRODUCE,809,46
4468,2017-06-28,4,CLEANING,387,15
4469,2017-06-28,4,DAIRY,580,21
4470,2017-06-28,5,GROCERY I,767,32
4471,2017-06-28,5,BEVERAGES,1149,28
4472,2017-06-28,5,PRODUCE,530,21
4473,2017-06-28,5,CLEANING,428,23
4474,2017-06-28,5,DAIRY,435,14
4475,2017-06-29,1,GROCERY I,857,36
4476,2017-06-29,1,BEVERAGES,874,6
4477,2017-06-29,1,PRODUCE,685,28
4478,2017-06-29,1,CLEANING,421,26
4479,2017-06-29,1,DAIRY,455,23
4480,2017-06-29,2,GROCERY I,715,20
4481,2017-06-29,2,BEVERAGES,1271,30
4482,2017-06-29,2,PRODUCE,611,15
4483,2017-06-29,2,CLEANING,367,16
4484,2017-06-29,2,DAIRY,492,20
4485,2017-06-29,3,GROCERY I,660,6
4486,2017-06-29,3,BEVERAGES,1129,41
4487,2017-06-29,3,PRODUCE,532,34
4488,2017-06-29,3,CLEANING,348,19
4489,2017-06-29,3,DAIRY,383,11
4490,2017-06-29,4,GROCERY I,624,20
4491,2017-06-29,4,BEVERAGES,1259,41
4492,2017-06-29,4,PRODUCE,892,47
4493,2017-06-29,4,CLEANING,475,20
4494,2017-06-29,4,DAIRY,620,30
4495,2017-06-29,5,GROCERY I,649,14
4496,2017-06-29,5,BEVERAGES,1369,34
4497,2017-06-29,5,PRODUCE,832,41
4498,2017-06-29,5,CLEANING,637,46
4499,2017-06-29,5,DAIRY,439,19
4500,2017-06-30,1,GROCERY I,852,33
4501,2017-06-30,1,BEVERAGES,997,4
4502,2017-06-30,1,PRODUCE,815,37
4503,2017-06-30,1,CLEANING,303,6
4504,2017-06-30,1,DAIRY,734,35
4505,2017-06-30,2,GROCERY I,956,45
4506,2017-06-30,2,BEVERAGES,890,22
4507,2017-06-30,2,PRODUCE,522,14
4508,2017-06-30,2,CLEANING,490,28
4509,2017-06-30,2,DAIRY,457,20
4510,2017-06-30,3,GROCERY I,808,14
4511,2017-06-30,3,BEVERAGES,798,14
4512,2017-06-30,3,PRODUCE,922,41
4513,2017-06-30,3,CLEANING,499,28
4514,2017-06-30,3,DAIRY,748,40
4515,2017-06-30,4,GROCERY I,953,42
4516,2017-06-30,4,BEVERAGES,1351,42
4517,2017-06-30,4,PRODUCE,446,4
4518,2017-06-30,4,CLEANING,171,4
4519,2017-06-30,4,DAIRY,426,15
4520,2017-06-30,5,GROCERY I,748,40
4521,2017-06-30,5,BEVERAGES,682,1
4522,2017-06-30,5,PRODUCE,773,45
4523,2017-06-30,5,CLEANING,260,4
4524,2017-06-30,5,DAIRY,374,8
4525,2017-07-01,1,GROCERY I,662,18
4526,2017-07-01,1,BEVERAGES,777,2
4527,2017-07-01,1,PRODUCE,909,48
4528,2017-07-01,1,CLEANING,402,16
4529,2017-07-01,1,DAIRY,694,40
4530,2017-07-01,2,GROCERY I,1106,40
4531,2017-07-01,2,BEVERAGES,1005,18
4532,2017-07-01,2,PRODUCE,669,27
4533,2017-07-01,2,CLEANING,499,30
4534,2017-07-01,2,DAIRY,757,44
4535,2017-07-01,3,GROCERY I,1026,36
4536,2017-07-01,3,BEVERAGES,846,0
4537,2017-07-01,3,PRODUCE,247,2
4538,2017-07-01,3,CLEANING,726,46
4539,2017-07-01,3,DAIRY,482,22
4540,2017-07-01,4,GROCERY I,773,29
4541,2017-07-01,4,BEVERAGES,819,21
4542,2017-07-01,4,PRODUCE,538,14
4543,2017-07-01,4,CLEANING,256,9
4544,2017-07-01,4,DAIRY,402,19
4545,2017-07-01,5,GROCERY I,388,0
4546,2017-07-01,5,BEVERAGES,770,1
4547,2017-07-01,5,PRODUCE,440,7
4548,2017-07-01,5,CLEANING,618,37
4549,2017-07-01,5,DAIRY,630,33
4550,2017-07-02,1,GROCERY I,878,31
4551,2017-07-02,1,BEVERAGES,1112,38
4552,2017-07-02,1,PRODUCE,559,7
4553,2017-07-02,1,CLEANING,457,21
4554,2017-07-02,1,DAIRY,574,28
4555,2017-07-02,2,GROCERY I,904,45
4556,2017-07-02,2,BEVERAGES,1226,34
4557,2017-07-02,2,PRODUCE,534,9
4558,2017-07-02,2,CLEANING,521,26
4559,2017-07-02,2,DAIRY,624,23
4560,2017-07-02,3,GROCERY I,747,12
4561,2017-07-02,3,BEVERAGES,520,8
4562,2017-07-02,3,PRODUCE,714,48
4563,2017-07-02,3,CLEANING,189,6
4564,2017-07-02,3,DAIRY,245,0
4565,2017-07-02,4,GROCERY I,669,10
4566,2017-07-02,4,BEVERAGES,1002,43
4567,2017-07-02,4,PRODUCE,493,13
4568,2017-07-02,4,CLEANING,496,33
4569,2017-07-02,4,DAIRY,423,25
4570,2017-07-02,5,GROCERY I,647,15
4571,2017-07-02,5,BEVERAGES,1079,18
4572,2017-07-02,5,PRODUCE,442,5
4573,2017-07-02,5,CLEANING,381,18
4574,2017-07-02,5,DAIRY,574,27
4575,2017-07-03,1,GROCERY I,357,1
4576,2017-07-03,1,BEVERAGES,792,2
4577,2017-07-03,1,PRODUCE,455,9
4578,2017-07-03,1,CLEANING,391,18
4579,2017-07-03,1,DAIRY,769,36
4580,2017-07-03,2,GROCERY I,758,22
4581,2017-07-03,2,BEVERAGES,1101,49
4582,2017-07-03,2,PRODUCE,814,27
4583,2017-07-03,2,CLEANING,519,36
4584,2017-07-03,2,DAIRY,661,38
4585,2017-07-03,3,GROCERY I,759,39
4586,2017-07-03,3,BEVERAGES,1510,32
4587,2017-07-03,3,PRODUCE,454,2
4588,2017-07-03,3,CLEANING,228,6
4589,2017-07-03,3,DAIRY,787,34
4590,2017-07-03,4,GROCERY I,547,16
4591,2017-07-03,4,BEVERAGES,889,21
4592,2017-07-03,4,PRODUCE,965,43
4593,2017-07-03,4,CLEANING,341,14
4594,2017-07-03,4,DAIRY,519,21
4595,2017-07-03,5,GROCERY I,800,33
4596,2017-07-03,5,BEVERAGES,1385,43
4597,2017-07-03,5,PRODUCE,640,34
4598,2017-07-03,5,CLEANING,656,41
4599,2017-07-03,5,DAIRY,793,43
4600,2017-07-04,1,GROCERY I,970,32
4601,2017-07-04,1,BEVERAGES,1209,23
4602,2017-07-04,1,PRODUCE,559,23
4603,2017-07-04,1,CLEANING,534,26
4604,2017-07-04,1,DAIRY,372,7
4605,2017-07-04,2,GROCERY I,829,19
4606,2017-07-04,2,BEVERAGES,844,7
4607,2017-07-04,2,PRODUCE,265,1
4608,2017-07-04,2,CLEANING,627,42
4609,2017-07-04,2,DAIRY,521,27
4610,2017-07-04,3,GROCERY I,679,34
4611,2017-07-04,3,BEVERAGES,504,1
4612,2017-07-04,3,PRODUCE,414,11
4613,2017-07-04,3,CLEANING,220,2
4614,2017-07-04,3,DAIRY,265,4
4615,2017-07-04,4,GROCERY I,704,16
4616,2017-07-04,4,BEVERAGES,859,13
4617,2017-07-04,4,PRODUCE,504,2
4618,2017-07-04,4,CLEANING,607,35
4619,2017-07-04,4,DAIRY,468,21
4620,2017-07-04,5,GROCERY I,916,47
4621,2017-07-04,5,BEVERAGES,1142,29
4622,2017-07-04,5,PRODUCE,602,27
4623,2017-07-04,5,CLEANING,586,42
4624,2017-07-04,5,DAIRY,526,21
4625,2017-07-05,1,GROCERY I,791,46
4626,2017-07-05,1,BEVERAGES,994,20
4627,2017-07-05,1,PRODUCE,706,21
4628,2017-07-05,1,CLEANING,383,11
4629,2017-07-05,1,DAIRY,469,15
4630,2017-07-05,2,GROCERY I,717,25
4631,2017-07-05,2,BEVERAGES,837,13
4632,2017-07-05,2,PRODUCE,917,43
4633,2017-07-05,2,CLEANING,429,25
4634,2017-07-05,2,DAIRY,643,44
4635,2017-07-05,3,GROCERY I,502,22
4636,2017-07-05,3,BEVERAGES,1144,41
4637,2017-07-05,3,PRODUCE,728,31
4638,2017-07-05,3,CLEANING,240,4
4639,2017-07-05,3,DAIRY,642,31
4640,2017-07-05,4,GROCERY I,586,19
4641,2017-07-05,4,BEVERAGES,1216,46
4642,2017-07-05,4,PRODUCE,564,17
4643,2017-07-05,4,CLEANING,337,18
4644,2017-07-05,4,DAIRY,721,43
4645,2017-07-05,5,GROCERY I,820,49
4646,2017-07-05,5,BEVERAGES,1117,45
4647,2017-07-05,5,PRODUCE,607,13
4648,2017-07-05,5,CLEANING,191,4
4649,2017-07-05,5,DAIRY,454,15
4650,2017-07-06,1,GROCERY I,862,44
4651,2017-07-06,1,BEVERAGES,961,13
4652,2017-07-06,1,PRODUCE,411,13
4653,2017-07-06,1,CLEANING,424,19
4654,2017-07-06,1,DAIRY,820,46
4655,2017-07-06,2,GROCERY I,333,2
4656,2017-07-06,2,BEVERAGES,1121,38
4657,2017-07-06,2,PRODUCE,556,10
4658,2017-07-06,2,CLEANING,469,31
4659,2017-07-06,2,DAIRY,523,32
4660,2017-07-06,3,GROCERY I,676,11
4661,2017-07-06,3,BEVERAGES,1099,12
4662,2017-07-06,3,PRODUCE,879,39
4663,2017-07-06,3,CLEANING,499,29
4664,2017-07-06,3,DAIRY,543,24
4665,2017-07-06,4,GROCERY I,674,31
4666,2017-07-06,4,BEVERAGES,1006,20
4667,2017-07-06,4,PRODUCE,462,12
4668,2017-07-06,4,CLEANING,352,16
4669,2017-07-06,4,DAIRY,867,45
4670,2017-07-06,5,GROCERY I,761,7
4671,2017-07-06,5,BEVERAGES,1046,6
4672,2017-07-06,5,PRODUCE,675,25
4673,2017-07-06,5,CLEANING,690,45
4674,2017-07-06,5,DAIRY,356,10
4675,2017-07-07,1,GROCERY I,690,2
4676,2017-07-07,1,BEVERAGES,859,27
4677,2017-07-07,1,PRODUCE,844,34
4678,2017-07-07,1,CLEANING,309,12
4679,2017-07-07,1,DAIRY,669,38
4680,2017-07-07,2,GROCERY I,482,10
4681,2017-07-07,2,BEVERAGES,1292,46
4682,2017-07-07,2,PRODUCE,643,41
4683,2017-07-07,2,CLEANING,596,37
4684,2017-07-07,2,DAIRY,285,5
4685,2017-07-07,3,GROCERY I,642,3
4686,2017-07-07,3,BEVERAGES,1045,29
4687,2017-07-07,3,PRODUCE,479,8
4688,2017-07-07,3,CLEANING,519,40
4689,2017-07-07,3,DAIRY,328,1
4690,2017-07-07,4,GROCERY I,670,12
4691,2017-07-07,4,BEVERAGES,578,13
4692,2017-07-07,4,PRODUCE,634,29
4693,2017-07-07,4,CLEANING,583,37
4694,2017-07-07,4,DAIRY,469,25
4695,2017-07-07,5,GROCERY I,598,13
4696,2017-07-07,5,BEVERAGES,1209,5
4697,2017-07-07,5,PRODUCE,491,31
4698,2017-07-07,5,CLEANING,391,11
4699,2017-07-07,5,DAIRY,672,47
4700,2017-07-08,1,GROCERY I,750,24
4701,2017-07-08,1,BEVERAGES,881,15
4702,2017-07-08,1,PRODUCE,858,37
4703,2017-07-08,1,CLEANING,631,42
4704,2017-07-08,1,DAIRY,506,11
4705,2017-07-08,2,GROCERY I,493,5
4706,2017-07-08,2,BEVERAGES,1426,37
4707,2017-07-08,2,PRODUCE,887,39
4708,2017-07-08,2,CLEANING,260,7
4709,2017-07-08,2,DAIRY,681,33
4710,2017-07-08,3,GROCERY I,701,43
4711,2017-07-08,3,BEVERAGES,1014,34
4712,2017-07-08,3,PRODUCE,834,45
4713,2017-07-08,3,CLEANING,427,21
4714,2017-07-08,3,DAIRY,242,4
4715,2017-07-08,4,GROCERY I,835,28
4716,2017-07-08,4,BEVERAGES,1021,22
4717,2017-07-08,4,PRODUCE,752,36
4718,2017-07-08,4,CLEANING,232,3
4719,2017-07-08,4,DAIRY,764,49
4720,2017-07-08,5,GROCERY I,865,41
4721,2017-07-08,5,BEVERAGES,1207,30
4722,2017-07-08,5,PRODUCE,510,8
4723,2017-07-08,5,CLEANING,445,24
4724,2017-07-08,5,DAIRY,872,48
4725,2017-07-09,1,GROCERY I,929,37
4726,2017-07-09,1,BEVERAGES,761,21
4727,2017-07-09,1,PRODUCE,743,29
4728,2017-07-09,1,CLEANING,544,28
4729,2017-07-09,1,DAIRY,525,35
4730,2017-07-09,2,GROCERY I,609,21
4731,2017-07-09,2,BEVERAGES,1475,44
4732,2017-07-09,2,PRODUCE,881,42
4733,2017-07-09,2,CLEANING,319,9
4734,2017-07-09,2,DAIRY,306,10
4735,2017-07-09,3,GROCERY I,938,30
4736,2017-07-09,3,BEVERAGES,1010,13
4737,2017-07-09,3,PRODUCE,631,16
4738,2017-07-09,3,CLEANING,508,34
4739,2017-07-09,3,DAIRY,290,3
4740,2017-07-09,4,GROCERY I,641,22
4741,2017-07-09,4,BEVERAGES,1038,20
4742,2017-07-09,4,PRODUCE,981,44
4743,2017-07-09,4,CLEANING,347,14
4744,2017-07-09,4,DAIRY,711,33
4745,2017-07-09,5,GROCERY I,938,19
4746,2017-07-09,5,BEVERAGES,1313,8
4747,2017-07-09,5,PRODUCE,764,37
4748,2017-07-09,5,CLEANING,411,13
4749,2017-07-09,5,DAIRY,268,0
4750,2017-07-10,1,GROCERY I,634,12
4751,2017-07-10,1,BEVERAGES,814,5
4752,2017-07-10,1,PRODUCE,592,32
4753,2017-07-10,1,CLEANING,320,9
4754,2017-07-10,1,DAIRY,477,18
4755,2017-07-10,2,GROCERY I,798,19
4756,2017-07-10,2,BEVERAGES,601,18
4757,2017-07-10,2,PRODUCE,458,3
4758,2017-07-10,2,CLEANING,533,37
4759,2017-07-10,2,DAIRY,340,6
4760,2017-07-10,3,GROCERY I,894,49
4761,2017-07-10,3,BEVERAGES,849,18
4762,2017-07-10,3,PRODUCE,481,8
4763,2017-07-10,3,CLEANING,673,49
4764,2017-07-10,3,DAIRY,552,15
4765,2017-07-10,4,GROCERY I,675,11
4766,2017-07-10,4,BEVERAGES,596,9
4767,2017-07-10,4,PRODUCE,732,47
4768,2017-07-10,4,CLEANING,624,43
4769,2017-07-10,4,DAIRY,626,20
4770,2017-07-10,5,GROCERY I,807,29
4771,2017-07-10,5,BEVERAGES,866,7
4772,2017-07-10,5,PRODUCE,435,9
4773,2017-07-10,5,CLEANING,316,13
4774,2017-07-10,5,DAIRY,725,39
4775,2017-07-11,1,GROCERY I,679,17
4776,2017-07-11,1,BEVERAGES,995,31
4777,2017-07-11,1,PRODUCE,564,22
4778,2017-07-11,1,CLEANING,518,34
4779,2017-07-11,1,DAIRY,531,15
4780,2017-07-11,2,GROCERY I,724,39
4781,2017-07-11,2,BEVERAGES,881,12
4782,2017-07-11,2,PRODUCE,854,43
4783,2017-07-11,2,CLEANING,579,36
4784,2017-07-11,2,DAIRY,582,42
4785,2017-07-11,3,GROCERY I,590,6
4786,2017-07-11,3,BEVERAGES,1239,33
4787,2017-07-11,3,PRODUCE,779,32
4788,2017-07-11,3,CLEANING,304,12
4789,2017-07-11,3,DAIRY,665,49
4790,2017-07-11,4,GROCERY I,762,34
4791,2017-07-11,4,BEVERAGES,1025,4
4792,2017-07-11,4,PRODUCE,547,12
4793,2017-07-11,4,CLEANING,416,20
4794,2017-07-11,4,DAIRY,485,23
4795,2017-07-11,5,GROCERY I,578,9
4796,2017-07-11,5,BEVERAGES,1168,23
4797,2017-07-11,5,PRODUCE,611,22
4798,2017-07-11,5,CLEANING,457,21
4799,2017-07-11,5,DAIRY,456,27
4800,2017-07-12,1,GROCERY I,918,30
4801,2017-07-12,1,BEVERAGES,695,5
4802,2017-07-12,1,PRODUCE,489,15
4803,2017-07-12,1,CLEANING,182,0
4804,2017-07-12,1,DAIRY,393,5
4805,2017-07-12,2,GROCERY I,896,49
4806,2017-07-12,2,BEVERAGES,981,28
4807,2017-07-12,2,PRODUCE,927,47
4808,2017-07-12,2,CLEANING,240,0
4809,2017-07-12,2,DAIRY,851,43
4810,2017-07-12,3,GROCERY I,752,18
4811,2017-07-12,3,BEVERAGES,1588,46
4812,2017-07-12,3,PRODUCE,301,1
4813,2017-07-12,3,CLEANING,502,38
4814,2017-07-12,3,DAIRY,777,44
4815,2017-07-12,4,GROCERY I,911,25
4816,2017-07-12,4,BEVERAGES,1026,19
4817,2017-07-12,4,PRODUCE,489,22
4818,2017-07-12,4,CLEANING,685,45
4819,2017-07-12,4,DAIRY,575,32
4820,2017-07-12,5,GROCERY I,792,42
4821,2017-07-12,5,BEVERAGES,1264,28
4822,2017-07-12,5,PRODUCE,549,26
4823,2017-07-12,5,CLEANING,678,41
4824,2017-07-12,5,DAIRY,272,4
4825,2017-07-13,1,GROCERY I,1085,40
4826,2017-07-13,1,BEVERAGES,1337,36
4827,2017-07-13,1,PRODUCE,698,48
4828,2017-07-13,1,CLEANING,565,41
4829,2017-07-13,1,DAIRY,619,32
4830,2017-07-13,2,GROCERY I,524,3
4831,2017-07-13,2,BEVERAGES,1201,41
4832,2017-07-13,2,PRODUCE,991,46
4833,2017-07-13,2,CLEANING,603,36
4834,2017-07-13,2,DAIRY,644,33
4835,2017-07-13,3,GROCERY I,752,18
4836,2017-07-13,3,BEVERAGES,994,13
4837,2017-07-13,3,PRODUCE,670,28
4838,2017-07-13,3,CLEANING,599,41
4839,2017-07-13,3,DAIRY,316,0
4840,2017-07-13,4,GROCERY I,840,44
4841,2017-07-13,4,BEVERAGES,690,4
4842,2017-07-13,4,PRODUCE,561,23
4843,2017-07-13,4,CLEANING,424,25
4844,2017-07-13,4,DAIRY,457,14
4845,2017-07-13,5,GROCERY I,1107,47
4846,2017-07-13,5,BEVERAGES,513,2
4847,2017-07-13,5,PRODUCE,532,25
4848,2017-07-13,5,CLEANING,341,16
4849,2017-07-13,5,DAIRY,539,12
4850,2017-07-14,1,GROCERY I,528,4
4851,2017-07-14,1,BEVERAGES,1093,9
4852,2017-07-14,1,PRODUCE,553,27
4853,2017-07-14,1,CLEANING,306,11
4854,2017-07-14,1,DAIRY,813,47
4855,2017-07-14,2,GROCERY I,981,30
4856,2017-07-14,2,BEVERAGES,1276,14
4857,2017-07-14,2,PRODUCE,773,47
4858,2017-07-14,2,CLEANING,409,13
4859,2017-07-14,2,DAIRY,480,18
4860,2017-07-14,3,GROCERY I,923,34
4861,2017-07-14,3,BEVERAGES,1227,40
4862,2017-07-14,3,PRODUCE,708,32
4863,2017-07-14,3,CLEANING,483,31
4864,2017-07-14,3,DAIRY,426,10
4865,2017-07-14,4,GROCERY I,479,18
4866,2017-07-14,4,BEVERAGES,879,5
4867,2017-07-14,4,PRODUCE,653,32
4868,2017-07-14,4,CLEANING,339,12
4869,2017-07-14,4,DAIRY,463,18
4870,2017-07-14,5,GROCERY I,1010,42
4871,2017-07-14,5,BEVERAGES,873,11
4872,2017-07-14,5,PRODUCE,646,26
4873,2017-07-14,5,CLEANING,288,2
4874,2017-07-14,5,DAIRY,485,19
4875,2017-07-15,1,GROCERY I,986,41
4876,2017-07-15,1,BEVERAGES,1017,23
4877,2017-07-15,1,PRODUCE,498,10
4878,2017-07-15,1,CLEANING,588,31
4879,2017-07-15,1,DAIRY,767,47
4880,2017-07-15,2,GROCERY I,1098,49
4881,2017-07-15,2,BEVERAGES,1181,21
4882,2017-07-15,2,PRODUCE,739,27
4883,2017-07-15,2,CLEANING,649,45
4884,2017-07-15,2,DAIRY,622,36
4885,2017-07-15,3,GROCERY I,792,39
4886,2017-07-15,3,BEVERAGES,888,22
4887,2017-07-15,3,PRODUCE,775,46
4888,2017-07-15,3,CLEANING,444,29
4889,2017-07-15,3,DAIRY,433,18
4890,2017-07-15,4,GROCERY I,714,26
4891,2017-07-15,4,BEVERAGES,1074,22
4892,2017-07-15,4,PRODUCE,838,28
4893,2017-07-15,4,CLEANING,342,14
4894,2017-07-15,4,DAIRY,493,15
4895,2017-07-15,5,GROCERY I,1037,47
4896,2017-07-15,5,BEVERAGES,825,4
